Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total Sediment, 1985 (T)","Total Sediment, 2007 (T)","Total Sediment, 2009 (T)","Total Sediment, 2010 (T)","Total Sediment, 2011 (T)","Total Sediment, 2012 (T)","Total Sediment, 2013 (T)","Total Sediment, 2014 (T)","Total Sediment, 2015 (T)","Total Sediment, 2016 (T)","Total Sediment Target, 2017 (T)","Total Sediment Target, 2025 (T)"
B24001PU1_3850_4190,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24001PU1_3850_4190,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24001PU1_3850_4190,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,2035.1599573999999,1820.7739254999999,1803.9069824999999,1926.6405179000001,2029.7158205000001,1998.7755583999999,1373.6004333999999,1383.6202088,1238.5445861816402,1367.2255859374998,,
B24001PU1_3850_4190,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,0,204.91799929999999,204.37590030000001,183.37409969999999,183.37409969999999,183.37409969999999,141.394104,141.394104,141.39410400390625,141.39410400390625,,
B24001PU1_3940_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,954384.51223999995,530071.18437000003,465592.77880999999,509645.39808000001,466564.36404000001,487177.27823,344013.11426,480155.01030999998,435442.345703125,429239.7705078125,,
B24001PU1_3940_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,1171616.625,1105351.8281,1075436.375,1080179.5781,1083529.2265999999,1090865.5156,1115449.0312999999,1005454.4434,989257.83154296875,1062978.96875,,
B24001PU1_3940_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24001PU1_3940_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24001PU1_3940_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,13603500.037,13498745.737,13538014.42,13478769.204,13465808.865,13530230.889,12943767.081,12756668.135,12418000.288574221,11469467.990112305,,
B24001PU1_3940_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,247015.01709000001,281425.47852,265832.63280999998,269319.47070000001,211252.95996000001,209923.4939,208293.74609,208176.70702999999,208090.28405761722,208375.10510253903,,
B24001PU2_3140_3680,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,79321.142607999995,45049.285062000003,40073.940797000003,43532.586212000002,39852.316680000004,41420.709638,28525.796617,39461.648472000001,35701.466735839844,35126.878234863281,,
B24001PU2_3140_3680,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,126653.62113,119384.05271,116201.57133000001,116660.21973,117027.21973,117866.8018,119844.00977,108150.09084999999,105972.9655456543,112574.5224609375,,
B24001PU2_3140_3680,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24001PU2_3140_3680,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24001PU2_3140_3680,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,356227.9705,336995.14980000001,334323.17180000001,333646.00790000003,329915.20319999999,330711.30469999998,350975.92193000001,358846.16405999998,285455.771484375,290067.30126953125,,
B24001PU2_3140_3680,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
B24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,461342.02731999999,254580.02234,223150.98621999999,244750.27786,223955.12396,234604.90189000001,133544.99890999999,202487.70361999999,181552.85791015622,178801.70751953122,,
B24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,597850.99219999998,564763.17974000005,549660.37890999997,551545.70703000005,553219.18755000003,557147.125,578973.66405999998,521994.01665000001,511119.90502929693,544444.68750000012,,
B24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,2639133.0515999999,2567489.0765,2546196.2037,2561162.0495000002,2554136.6383000002,2585023.3097000001,2154522.3898999998,2116054.6826999998,2045015.9027099609,1984200.2621459966,,
B24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,719304.77067999996,719307.60722000001,719307.73291000002,719307.73291000002,709539.54541000002,709539.54541000002,709539.51092999999,709539.51092999999,709539.51092910755,709539.51092910755,,
B24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,768.03166008999995,426.57837733999997,383.89063891000001,417.32516449000002,381.70577104,396.81602671000002,274.76527498000002,385.32832816000001,349.97603893280029,343.69575500488281,,
B24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,3633.289307,3364.4692080999998,3272.2130739999998,3283.2545169999999,3291.3920899999998,3312.9906922,3533.1363216999998,3201.5210347000002,3127.6380958557124,3320.2299041748047,,
B24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,7659.9496611000004,7487.0719757999996,7434.2087863999996,7423.3711543999998,7390.2894901,7349.6857753000004,1150.1290054999999,1150.3076934000001,1096.9544143676758,1140.6178817749023,,
B24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,9040.3535159999992,9040.3535159999992,9040.3535159999992,9040.3535159999992,15063.62012,15063.62012,15063.62012,15063.62012,15063.6201171875,15063.6201171875,,
B24001PU4_3970_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,1404888.2413000001,810279.12019000005,723905.66058000003,782889.19145000004,717743.92165000003,742937.15376000002,549950.67637,733924.66998999997,669573.59472656238,658566.0712890625,,
B24001PU4_3970_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,1126397.8906,1067956.4687999999,1039766.5156,1043542.5233999999,1047077.2891000001,1054147.0156,1076049.0937999999,970797.50194999995,950415.61010742164,1010011.640625,,
B24001PU4_3970_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24001PU4_3970_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24001PU4_3970_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,2935257.8202999998,2795896.2422000002,2776527.2110000001,2847903.4904,2818668.2817000002,2994556.4575999998,2635067.6735,2608029.5830999999,2407314.6547241211,2427814.4993896484,,
B24001PU4_3970_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,4207841.0390999997,1406368.7694999999,1087668.2949000001,1180093.3203,1043048.375,1198454.6581999999,1296754.7069999999,1303153.4883000001,1110779.365234375,832830.63085937512,,
B24001PU4_4440_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,4825.3224418999998,2713.1709689999998,2393.214532,2614.7798376000001,2390.0357236,2492.0466304000001,1882.6558408999999,2542.0835932999998,2308.4108676910396,2276.0595340728755,,
B24001PU4_4440_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,17227.665041,15372.527835000001,14882.757446,14905.555179999999,14913.792233,14984.975463999999,16708.742430999999,15130.255187999999,14815.624378204349,15730.118408203123,,
B24001PU4_4440_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24001PU4_4440_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24001PU4_4440_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,82610.937510000003,108337.30664,104396.59570000001,101983.26562000001,101226.36915,108300.47265,53995.150390000003,53987.990239999999,51746.770507812493,53389.8203125,,
B24001PU4_4440_3970,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,169526.99614,106723.99609,50816.050779999998,49212.398430000001,49548.970699999998,55379.11133,48203.41992,81493.396479999996,1455795.6699218748,39645.16015625,,
B24021PM1_3510_4000,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,22818183.984000001,21561691.761999998,20405498.588,19303598.247000001,17365906.638,20200561.353999998,17619090.682999998,15001099.429,13706945.689453123,11891024.809570312,,
B24021PM1_3510_4000,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,2220377.2031,2228739.7969,2179708.6016000002,2198358.8983999998,2209274.7969,2219958.2031,2243844.2031,2260777.7305000001,2283888.26953125,2261516.01953125,,
B24021PM1_3510_4000,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24021PM1_3510_4000,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24021PM1_3510_4000,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,3008101.0000999998,2950983.0312999999,2700852.8125999998,2763097.2812999999,2886096.1562999999,2906348.8125,2223426.9608999998,2270290.9745999998,2401430.609375,2344780.265625,,
B24021PM1_3510_4000,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,8033.9941410000001,8111.4013326000004,8943.6137355999999,7250.0273096000001,6224.4784816000001,6880.6894186,3607.9794161,4354.2894741,1752.4894256591799,2412.5553436279297,,
B24021PM1_4000_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,28030595.828000002,25600651.289000001,23950737.331,22656194.728999998,20487324.932999998,23633822.427999999,20758088.706999999,17608235.127,16141754.34765625,14082858.024414062,,
B24021PM1_4000_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,709582.36719000002,772072.31640999997,775820.94530999998,790287.125,804349.34765999997,815653.00390999997,793142.02344000002,876214.56542999996,889373.13671875012,885463.1845703125,,
B24021PM1_4000_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24021PM1_4000_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24021PM1_4000_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,2755466.1875,2708213.2187999999,2483757.8281,2529896.9687999999,2630244.2031,2614050.1875,2465009.3906,2473172.5937999999,2488974.40625,2431093.9921875,,
B24021PM1_4000_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,1825.4019780000001,3658.8243799000002,2014.1614159000001,2340.0458431000002,1874.8367361000001,2138.2416431000001,2865.286705,2439.7046730000002,1897.7547221183777,2178.7837748527527,,
B24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,969672.21603999997,900060.39284999995,850892.97890999995,805666.04139000003,726803.36551000003,841633.86577000003,736762.701,627126.44431000005,572194.45166015613,497864.60717773432,,
B24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,307214.51568000001,307747.27544,299675.20215000003,301785.78618,302514.85253999999,303396.46289000002,302690.15039000002,297680.22119000001,300530.28417968756,297058.82885742193,,
B24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,166458.27832000001,127812.33104999999,119581.54992,121238.4436,141190.71191000001,121391.01514,103360.48046999999,106894.33008,113958.98632812499,118554.62890625001,,
B24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,129.15089420000001,133.10792541999999,178.49169918999999,172.57849888999999,244.39039609,137.12332153,67.353687762999996,121.10123489999999,85.793686389923096,47.591488361358643,,
B24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,2768331.8226999999,2562852.1568999998,2422464.42,2294004.7097999998,2067279.8022,2389081.5484000002,2093167.6462000001,1783889.3245999999,1631818.2546386721,1420472.8908691404,,
B24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,1406215.5937999999,1371863.2969,1331768.3594,1339017.2109000001,1340015.0469,1342358.7187999999,1346001.6094,1314718.3398,1325309.421875,1308995.7900390625,,
B24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,882900.55478000001,891690.32035000005,780564.86331000004,802744.30469000002,858904.99617000006,842142.07819999999,624052.81259999995,643288.29689999996,702013.2265625,702267.0810546875,,
B24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,85.232950209999998,228.10201264,292.92330170000002,505.0263061,449.10208892000003,435.29859923999999,291.39481354999998,270.23378373999998,19007.933502197266,9794.0379028320312,,
B24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,843953.62185,784954.51477000001,742170.00731000002,702646.46710999997,633794.92775999999,734374.26763000002,642591.82686999999,546944.04754000006,498938.70428466803,433988.54663085937,,
B24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,104986.15039,77395.192387999996,74402.173584000004,74523.646244999996,74199.663090999995,74207.427979,78594.371335000003,78272.283205999993,79495.04516601561,78967.684631347642,,
B24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,414786.76866,499030.54882999999,440649.78905999998,430150.68385999999,483425.52224999998,452781.92194999999,341415.20319999999,353137.20319999999,340189.90625,353775.39843750006,,
B24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,22.019809720000001,5.293360233,12.9625597,14.17189026,12.55624008,12.242480280000001,7.727818966,10.463029860000001,33.040519714355469,16.757049560546879,,
B24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,1120974.4571,1047930.9934,991108.07172999997,938085.84346,844837.57302000001,981641.89899999998,858019.22959999996,730239.69339000003,665817.34582519531,578642.900390625,,
B24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,87918.016606999998,71324.128905999998,69029.122556000002,69092.379153999995,69163.932616999999,69119.262942000001,68087.958255999998,69326.848637999996,70105.520141601563,69390.609191894517,,
B24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,317609.72463999997,348682.78129999997,309657.63091000001,312757.31933999999,340484.7095,333480.40626999998,272412.45024999999,278958.07322000002,288355.82031249994,280214.9482421875,,
B24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,110.01360320000001,86.016258239999999,61.28968811,56.801181790000001,76.796348570000006,84.939331050000007,117.37359619999999,224.64739990000001,0,0,,
B24021PM7_4150_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,7340758.8525,6414733.9357000003,5989092.1618999997,5681868.4932000004,5148992.4804999996,5856559.4818000002,5195935.1201999998,4424778.5914000003,4058827.3906249995,3568386.8857421875,,
B24021PM7_4150_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,261466.4063,291662.11719000002,293371.75977,299805.02642000001,303951.04297000001,309588.28618,290496.44634000002,312728.27490000002,319037.5439453125,318313.60888671881,,
B24021PM7_4150_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24021PM7_4150_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24021PM7_4150_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,1715031.1876000001,1371996.422,1250532.5939,1198805.8594,1365172.2734000001,1207842.9297,1199085.129,1204621.4044000001,1214102.3203125,1225052.8583984375,,
B24021PM7_4150_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,18479.983584000001,7743.8370969999996,1439.1149290000001,993.92687980000005,1383.517883,647.72448729999996,545.48008730000004,827.54441829999996,2058.6748504638672,746.35459899902344,,
B24021PM7_4200_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,1328103.905,1242991.6998999999,1175671.2561000001,1112717.8393000001,1002046.6862,1164689.6569999999,1017770.1097,866180.74699000001,789679.83374023437,686158.53137207031,,
B24021PM7_4200_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,220447.78906000001,214118.31247999999,208584.37114,210045.29689999999,210208.16016,211234.32621999999,203902.10647,203294.19919000001,205699.34423828125,203584.419921875,,
B24021PM7_4200_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24021PM7_4200_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24021PM7_4200_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,284174.44530999998,309113.42774999997,272687.33009,275559.75783999998,334646.41313,293214.08981999999,278719.12108999997,283677.33983999997,283205.39453125,270203.5966796875,,
B24021PM7_4200_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
B24021PM7_4290_4200,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,1286179.9856,1194825.5604000001,1118672.1527,1057738.6623,957037.25292,1108319.6624,969928.35907999997,825001.20651000005,752142.39709472656,654312.23999023437,,
B24021PM7_4290_4200,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,143076.45019999999,143835.80669,141048.96096,142436.12401999999,143233.30322,143955.82766000001,145630.17045999999,147355.08184,149223.67895507812,147956.28491210937,,
B24021PM7_4290_4200,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
B24021PM7_4290_4200,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
B24021PM7_4290_4200,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,107466.99573,114348.92578999999,103983.97901,104627.5879,110006.91016,108203.04883,94162.565426999994,96023.352052000002,86791.2578125,90188.20703125,,
B24021PM7_4290_4200,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24001PU0_3871_3690,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,671.32951186000003,373.27808700999998,328.70501339999998,357.94800094999999,330.11290772000001,344.21558571000003,228.78338251,325.92121645999998,295.92779970169073,339.78774738311756,,
F24001PU0_3871_3690,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,1413.7326051,1326.9506686,1288.0897067000001,1292.8474125,1296.5857547000001,1310.5607296999999,1302.5175479,1203.3920251,1175.291166305542,1319.7319488525393,,
F24001PU0_3871_3690,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24001PU0_3871_3690,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24001PU0_3871_3690,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,1678.7328682,1583.9915008,1572.077959,1570.6802748,1554.5387192000001,1554.8338854000001,2247.7654917999998,1172.0154190000001,1127.9669570922852,1185.282230377197,,
F24001PU0_3871_3690,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24001PU1_3100_3690,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,,
F24001PU1_3100_3690,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,5560.5480960000004,5133.7105713999999,4975.7669069000003,4991.8905641000001,5003.5836183000001,5055.7025758,5090.3833617999999,4596.1601866999999,4484.5518159866333,5034.3433227539062,,
F24001PU1_3100_3690,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24001PU1_3100_3690,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24001PU1_3100_3690,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,137.44960019999999,129.67730710000001,128.74040220000001,128.84950259999999,127.4530029,127.3470001,0,0,0,0,,
F24001PU1_3100_3690,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24001PU1_3580_3780,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,,
F24001PU1_3580_3780,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,100.09625054,92.412180899999996,89.568828584000002,89.859090809999998,90.061470990000004,91.007850649999995,91.032010080000006,82.174489975,80.848260134458542,89.880622863769517,,
F24001PU1_3580_3780,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24001PU1_3580_3780,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24001PU1_3580_3780,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,597.883194,564.79589840000006,559.49900820000005,557.63009650000004,551.48930359999997,553.60638419999998,517.44268799999998,520.14329529999998,484.22430419921881,527.11190795898437,,
F24001PU1_3580_3780,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24001PU2_3370_4020,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,3788.7803746,2203.1784917,1966.0490617,2123.7706604,1948.7292461,2018.5968028,1442.5591459,1941.0574437,1772.9090776443481,2013.198826789856,,
F24001PU2_3370_4020,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,4669.1740111999998,4419.3801268999996,4290.5837100999997,4307.3113406000002,4321.8524478999998,4371.2233272000003,4401.4304812999999,3954.5410995000002,3862.5335187911992,4337.7172241210947,,
F24001PU2_3370_4020,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24001PU2_3370_4020,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24001PU2_3370_4020,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,0,0,0,0,0,0,0,0,0,0,,
F24001PU2_3370_4020,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,,
F24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,38.562762257000003,35.586032387000003,34.484546420000001,34.596991297000002,34.674962278999999,35.042012210999999,35.158166405000003,32.163509128000001,31.140449523925778,34.851607799530036,,
F24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,0,0,0,0,0,0,0,0,0,0,,
F24001PU3_3680_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24001PU4_3780_3930,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,9956.3454739000008,5776.4508593,5151.7909163000004,5563.9174899999998,5109.6928040000003,5298.2028989999999,3735.5635677,5058.6316992000002,4616.7365837097186,5248.5206527709961,,
F24001PU4_3780_3930,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,7812.7849120000001,7981.6447749999998,7748.9522708000004,7781.1357420000004,7807.6872555999998,7896.4281006000001,8007.1632079999999,7192.5234225000004,7060.5838298797607,7890.1841430664062,,
F24001PU4_3780_3930,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24001PU4_3780_3930,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24001PU4_3780_3930,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,289284.80865000002,79025.459961,78317.037110999998,78063.628909999999,77205.339840000001,77476.191399999996,73003.58008,73190.458989999999,68469.46875,74033.548828124985,,
F24001PU4_3780_3930,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
F24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,26242.584587000001,14529.196368999999,12786.602104,13992.365443999999,12803.35657,13424.96998,10444.834236000001,14120.277023000001,12851.675918579102,14672.12036895752,,
F24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Forest,95.960367199999993,943.23870850000003,964.79732520000005,995.61228180000001,1033.4975738999999,1071.1900329,1692.3819429,1379.2200511000001,1388.3729577064514,1558.7421417236326,,
F24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
F24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
F24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Stormwater,12489.213012,10947.393309999999,10853.357604999999,10828.830078000001,10755.056153,10744.844239,7594.7961429999996,7594.4891360000001,7252.7607421875009,7681.206787109375,,
F24001PU4_3890_3990,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,2430.0939939999998,2430.0939939999998,2430.0939939999998,2430.0939939999998,2430.093994140625,2430.093994140625,,
F24001PU4_3970_3890,24001,ALLEGANY,Upper Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,,
