Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total P, 1985 (lb.)","Total P, 2007 (lb.)","Total P, 2009 (lb.)","Total P, 2010 (lb.)","Total P, 2011 (lb.)","Total P, 2012 (lb.)","Total P, 2013 (lb.)","Total P, 2014 (lb.)","Total P, 2015 (lb.)","Total P, 2016 (lb.)","Total P Target, 2017 (lb.)",Total P Target 2025 (lb.)
F24033PL7_4960_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Stormwater,559.88889310000002,603.07341770000005,503.14899439999999,500.23580930000003,418.66651159999998,503.31110380000001,290.33554843000002,298.61689754000002,295.07810211181641,295.09098815917963,434.31247508000001,388.42146220000001
F24033PL7_4960_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24033PL7_4980_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Agriculture,80.644116552,68.348956772999998,67.407897687000002,66.270389706000003,64.967724520999994,65.07290295,64.801179447999999,36.342784211999998,35.520388767123222,39.173482164740555,60.414129148800001,55.75161679
F24033PL7_4980_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Forest,17.120834942999998,18.246829742999999,18.323762771999998,18.008227947999998,18.161519523999999,18.323435423999999,13.184087101999999,14.100006995999999,14.477407068014141,14.433387339115139,18.122158672799998,17.98775594
F24033PL7_4980_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Non-Tidal Atm,3.978705883,3.978705883,3.978705883,3.978705883,3.978705883,3.978705883,3.978705883,3.978705883,3.978705883026124,3.978705883026124,3.9787058716,3.978705864
F24033PL7_4980_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24033PL7_4980_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Stormwater,46.005958560000003,42.280059809999997,41.23965072,39.715179450000001,39.262960440000001,39.284049979999999,69.315059660000003,98.35992813,70.514949798583984,78.287319183349624,29.810694984000001,22.191391159999998
F24033PL7_4980_0000,24033,PRINCE GEORGES,Middle Potomac,Potomac River Basin,Wastewater,0,0,0.03044958,0.03044958,0.03044958,0.03044958,0.03044958,0.03044958,0.030449580401182,0.030449580401182,0.0304349184,0.030425144
F24033XL1_4690_0001,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Agriculture,34.188884025,29.010460733999999,28.676781347999999,28.194554500999999,27.655225415,27.681378361,27.564981427999999,15.438100153000001,15.08935488760471,16.64939576387405,26.257420359599998,24.644513033999999
F24033XL1_4690_0001,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Forest,6.911452055,7.090401173,7.460003615,7.465724379,7.673922181,7.879582108,7.966248214,6.926797397,7.020631700754165,7.047759473323822,7.4023544906,7.363921741
F24033XL1_4690_0001,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24033XL1_4690_0001,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24033XL1_4690_0001,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Stormwater,237.04903417,233.19504549000001,229.28588872,224.54461664999999,222.7305527,222.51992034,203.22468565,209.41314692,206.66720581054687,206.74187088012687,180.02326100799999,147.18150919999999
F24033XL1_4690_0001,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24033XL1_4691_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24033XL1_4691_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Forest,0.933669321,0.880055517,0.975539122,0.992859066,1.037107359,1.084043693,1.102696251,0.83071408,0.842905273661017,0.839054808020592,0.9657802048,0.95927426
F24033XL1_4691_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24033XL1_4691_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24033XL1_4691_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Stormwater,81.786510469999996,74.926471710000001,73.787870409999996,72.494009019999993,71.938140869999998,71.867050169999999,66.658130639999996,68.478150369999994,67.606050491333008,67.666848182678223,55.314425319999998,42.998795260000001
F24033XL1_4691_0000,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24033XU2_4480_4650,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Agriculture,212.93240055000001,180.72257642,178.17916013999999,175.12703618,171.61084233,171.85023145,170.97163497,96.763456469999994,94.560577541589737,104.22901690006256,169.97722804200001,164.50927331
F24033XU2_4480_4650,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Forest,219.02534481999999,213.69286342000001,212.62641335000001,208.01878639,208.46431256,209.52807231,205.15069485000001,202.73418616000001,203.54020905494687,205.06718730926517,212.05461588200001,211.67341757
F24033XU2_4480_4650,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Non-Tidal Atm,44.50851059,44.50851059,44.50851059,44.50851059,44.50851059,44.50851059,44.50851059,44.50851059,44.508510589599609,44.508510589599609,44.508511028000001,44.508511319999997
F24033XU2_4480_4650,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24033XU2_4480_4650,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Stormwater,165.43934297999999,151.29990427999999,147.55887043000001,142.11335754000001,140.68875122,140.52801514000001,148.45991516000001,125.92509461,124.04949951171875,123.92177963256835,125.46830765200001,110.74126579999999
F24033XU2_4480_4650,24033,PRINCE GEORGES,Patuxent,Patuxent River Basin,Wastewater,30411.41992,1435.8139650000001,4933.7270509999998,3786.6508789999998,4236.626953,3028.0390630000002,3363.7170409999999,1065.964966,819.53277587890625,911.85699462890625,1979.3382279535999,9.745679256000001
F24035EM2_4101_0000,24035,QUEEN ANNES,Choptank,Eastern Shore of Chesapeake Bay,Agriculture,11.590981556999999,12.739529741,12.014195438,13.387638403,12.749749327,12.600836549,13.218617353999999,12.361212296,11.582687928341329,14.046578402630985,11.811210474800001,11.675887166000001
F24035EM2_4101_0000,24035,QUEEN ANNES,Choptank,Eastern Shore of Chesapeake Bay,Forest,0.186206322,0.2694486,0.267269973,0.271333989,0.274949961,0.282731117,0.274467942,0.195753026,0.195938384626061,0.206833688542247,0.2688794526,0.269952439
F24035EM2_4101_0000,24035,QUEEN ANNES,Choptank,Eastern Shore of Chesapeake Bay,Stormwater,0.655197092,0.575680706,0.539867215,0.53421662,0.546151064,0.521976516,0.716255695,0.734447301,0.733793377876282,0.74705171585083,0.3638001214,0.246422059
F24035EM2_4101_0000,24035,QUEEN ANNES,Choptank,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24035EU0_4872_0000,24035,QUEEN ANNES,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,77.676794807999997,93.840046000000001,89.960921673000001,96.789524087999993,92.332051159000002,90.292193109999999,94.383186777999995,82.941889368999995,78.310108289122567,94.056447006762014,83.337568857600004,78.922000314000002
F24035EU0_4872_0000,24035,QUEEN ANNES,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,1.901093021,2.427157596,2.390422597,2.440552272,2.461780361,2.506294243,1.91341056,1.909364522,1.897124823182821,2.000086590647697,2.403991156,2.413036862
F24035EU0_4872_0000,24035,QUEEN ANNES,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24035EU0_4872_0000,24035,QUEEN ANNES,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24035EU0_4872_0000,24035,QUEEN ANNES,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,6.883750975,6.003134221,5.675548642,5.481693029,5.501981974,5.518023968,9.411449909,5.742830992,5.733722925186159,5.84469985961914,3.9537244348,2.80584163
F24035EU0_4872_0000,24035,QUEEN ANNES,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24037PL0_5980_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Agriculture,27.392271189999999,22.950553484,21.874517536999999,23.462843656,22.678839682,23.278651923000002,0.84818542,23.096282141,21.740824416279789,25.527915447950363,19.662243763999999,18.187394582
F24037PL0_5980_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Forest,18.614472631000002,15.658538877,16.346053960999999,15.938196833999999,16.417383011999998,17.147530793000001,6.479982853,18.874331112,18.34351921081543,18.515073776245121,16.4926155044,16.5903232
F24037PL0_5980_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Non-Tidal Atm,2.607705116,2.607705116,2.607705116,2.607705116,2.607705116,2.607705116,2.607705116,2.607705116,2.607705116271973,2.607705116271973,2.6077051142,2.607705113
F24037PL0_5980_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Stormwater,185.40936371999999,174.14124182,162.71165776999999,164.68682100000001,166.69700624000001,152.92024993999999,249.56590270000001,122.13488769,123.09562683105469,127.8699760437012,121.622968442,94.230508889999996
F24037PL0_5980_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Wastewater,219.7653961,142.36880489999999,211.67109679999999,238.47889710000001,220.99850459999999,236.46629329999999,337.86291499999999,0,0,0,275.07397412,317.34255899999999
F24037PL0_5981_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24037PL0_5981_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Forest,0.035350619,0.01289658,0.046666369,0.045403123,0.059593929,0.068799838,0.073232472,0.061351202,0.059228580445051,0.026746578281745,0.0467820154,0.046859113
F24037PL0_5981_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24037PL0_5981_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24037PL0_5981_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Stormwater,6.877423137,6.565659016,6.084228665,5.883394956,5.758372187,5.6556741,4.657406092,4.812307954,4.764330029487609,4.981413006782532,4.472519567,3.398046835
F24037PL0_5981_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24037PL0_5982_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Agriculture,42.468009770999998,35.620820703,33.827534425000003,36.320095494999997,35.165601037999998,36.015732612999997,1.313776016,35.728829503,33.570953488349915,39.467069000005722,30.344332742199999,28.022198286999998
F24037PL0_5982_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Forest,3.461429596,3.218316495,3.900001898,3.337223739,3.774264157,4.449136869,3.936184883,6.022904262,5.908490180969239,5.464375302195549,3.9310321724,3.951719022
F24037PL0_5982_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Non-Tidal Atm,2.470685005,2.470685005,2.470685005,2.470685005,2.470685005,2.470685005,2.470685005,2.470685005,2.470685005187988,2.470685005187988,2.4706850116,2.470685016
F24037PL0_5982_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24037PL0_5982_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Stormwater,138.78168253000001,125.01428599,115.8640556,117.769907,118.83579826,107.71145249,112.91188431,81.061809539999999,80.460758209228516,84.578140258789063,85.195850714000002,64.750380789999994
F24037PL0_5982_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24037PL0_6110_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Agriculture,24.903497841,20.848201174,19.870781751999999,21.326809951000001,20.662269651999999,21.169070691999998,18.787410847,20.948341146000001,19.743029922246937,23.186992540955547,17.869099133199999,16.534644054000001
F24037PL0_6110_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Forest,10.868487001,9.918811023,9.897717653999999,10.085872024,10.115638018,10.115665823000001,10.673164546000001,10.113946437999999,9.803633689880371,10.388299345970157,9.9905342742,10.052412021
F24037PL0_6110_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Non-Tidal Atm,6.863356113,6.863356113,6.863356113,6.863356113,6.863356113,6.863356113,6.863356113,6.863356113,6.863356113433838,6.863356113433838,6.8633561556,6.863356184
F24037PL0_6110_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24037PL0_6110_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Stormwater,3.078613043,2.667772979,2.586937577,2.586344957,2.679953098,2.54914999,0,0,0,0,2.0742835304,1.732514166
F24037PL0_6110_0000,24037,ST MARYS,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24037PL1_5910_0001,24037,ST MARYS,Lower Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24037PL1_5910_0001,24037,ST MARYS,Lower Potomac,Potomac River Basin,Stormwater,14.484961301,13.106612816,12.254188879999999,12.391531944,12.550306320000001,11.527279854,9.185956001999999,9.430737019,9.338244915008545,9.693146228790281,9.360476498000001,7.43133491
F24037PL1_5910_0001,24037,ST MARYS,Lower Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24037WL0_5881_0000,24037,ST MARYS,Patuxent,Western Shore of Chesapeake Bay,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24037WL0_5881_0000,24037,ST MARYS,Patuxent,Western Shore of Chesapeake Bay,Forest,0.269964666,0.240540307,0.239218971,0.243496257,0.243589157,0.243426757,0.253938516,0.242951563,0.234792500734329,0.248538334853947,0.2407180716,0.241717472
F24037WL0_5881_0000,24037,ST MARYS,Patuxent,Western Shore of Chesapeake Bay,Non-Tidal Atm,0.274657696,0.274657696,0.274657696,0.274657696,0.274657696,0.274657696,0.274657696,0.274657696,0.274657696485519,0.274657696485519,0.2746576954,0.274657695
F24037WL0_5881_0000,24037,ST MARYS,Patuxent,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24037WL0_5881_0000,24037,ST MARYS,Patuxent,Western Shore of Chesapeake Bay,Stormwater,0,0,0,0,0,0,0,0,0,0,0,0
F24037WL0_5881_0000,24037,ST MARYS,Patuxent,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24037XL0_4955_0000,24037,ST MARYS,Patuxent,Patuxent River Basin,Agriculture,24.305860664000001,20.486803864999999,19.482155075000001,20.893191574999999,20.207131766,20.729464234000002,18.396787363000001,20.582376941,19.32205618917942,22.712083861231804,17.464585938799999,16.119539847999999
F24037XL0_4955_0000,24037,ST MARYS,Patuxent,Patuxent River Basin,Forest,40.914399625000001,37.657761811999997,40.270727872999998,38.176382064000002,39.938362837,42.784048437999999,51.818489552999999,49.930517792000003,48.583560943603523,47.950313329696655,40.621521133399995,40.855383306999997
F24037XL0_4955_0000,24037,ST MARYS,Patuxent,Patuxent River Basin,Non-Tidal Atm,6.863356113,6.863356113,6.863356113,6.863356113,6.863356113,6.863356113,6.863356113,6.863356113,6.863356113433838,6.863356113433838,6.8633561556,6.863356184
F24037XL0_4955_0000,24037,ST MARYS,Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24037XL0_4955_0000,24037,ST MARYS,Patuxent,Patuxent River Basin,Stormwater,1118.6542925000001,911.16151428000001,860.28350880999994,869.75039679999998,888.13330080000003,819.66448969999999,702.65609740000002,717.18461609999997,712.981689453125,731.48011779785156,656.13121728399994,520.02968959999998
F24037XL0_4955_0000,24037,ST MARYS,Patuxent,Patuxent River Basin,Wastewater,0,0,623.59808350000003,681.42498780000005,681.42498780000005,681.42498780000005,0,0,0,0,657.95846956000003,680.86539359999995
F24037XL0_4956_0000,24037,ST MARYS,Patuxent,Patuxent River Basin,Agriculture,116.43115757,98.165882312999997,93.369931342000001,100.20662541,96.982593656000006,99.394372840000003,88.112065217999998,98.582198680999994,92.651412844657898,108.93761140108109,83.954399534800004,77.677378329999996
F24037XL0_4956_0000,24037,ST MARYS,Patuxent,Patuxent River Basin,Forest,117.72026633999999,106.72308205,112.84243085,108.57558683000001,112.75761179,119.17480901,139.48525624000001,134.58756593999999,130.86920166015625,130.4399657249451,113.837605424,114.50105514000001
F24037XL0_4956_0000,24037,ST MARYS,Patuxent,Patuxent River Basin,Non-Tidal Atm,39.669208529999999,39.669208529999999,39.669208529999999,39.669208529999999,39.669208529999999,39.669208529999999,39.669208529999999,39.669208529999999,39.669208526611328,39.669208526611328,39.669208464,39.669208419999997
F24037XL0_4956_0000,24037,ST MARYS,Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24037XL0_4956_0000,24037,ST MARYS,Patuxent,Patuxent River Basin,Stormwater,2059.3528460000002,1710.2045516999999,1603.7128716,1621.8463744999999,1648.4978027,1514.3980102,1246.7526855000001,1271.4890135999999,1258.9122924804687,1301.7451782226562,1206.88752288,942.33729040000003
F24037XL0_4956_0000,24037,ST MARYS,Patuxent,Patuxent River Basin,Wastewater,34521.890630000002,14870.910159999999,16821.759770000001,16634.630860000001,17348.949219999999,8758.7431639999995,7107.25,7979.7709960000002,11347.2099609375,11966.650390625002,6728.7039080000013,
F24039EL0_5890_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24039EL0_5890_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,148.29750917999999,139.21662042,136.00081205999999,141.17976622,141.48022417999999,141.12387613999999,140.09727620999999,139.98106387000001,141.15772581100464,142.23667144775391,136.78138174199998,137.30176152999999
F24039EL0_5890_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,262.06860349999999,262.06860349999999,262.06860349999999,262.06860349999999,262.06860349999999,262.06860349999999,262.06860349999999,262.06860349999999,262.068603515625,262.068603515625,262.06860218000003,262.06860130000001
F24039EL0_5890_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24039EL0_5890_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,0.111769497,0.103713803,0.103171296,0.103290796,0.105627298,0.102799498,0,0,0,0,0.076173648,0.058175216
F24039EL0_5890_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24039EL0_5894_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,24.088939666999998,21.425492090999999,19.209867927000001,21.929893366999998,14.555482782,21.337102893000001,19.230473414999999,24.207802878999999,22.044656697660685,29.072022158652537,19.944181502399999,20.433723885999999
F24039EL0_5894_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,0.368206592,0.420403503,0.415190069,0.431785988,0.433358863,0.435710061,0.337585938,0.304518859,0.309999594464898,0.312937114387751,0.4175660426,0.419150025
F24039EL0_5894_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24039EL0_5894_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24039EL0_5894_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,0.079103552,0.127380997,0.125570193,0.119539402,0.122323401,0.118555799,1.946480394,1.943538815,1.944445818662643,1.953622043132782,0.0790232316,0.047991924
F24039EL0_6011_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,0.009616802,0.009028616,0.009211818,0.009380057,0.009579617,0.010094334,0.009576225,0.010566264,0.010874780185986,0.010089851595694,0.0092623182,0.009295985
F24039EL0_6011_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24039EL0_6011_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24039EL0_6011_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,0.853896274,0.796998285,0.789395592,0.769071519,0.783578098,0.766865313,0.683497608,0.676927894,0.677020311355591,0.683052808046341,0.5418634788,0.37684207
F24039EL0_6011_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24041EM0_4874_0000,24041,TALBOT,Choptank,Eastern Shore of Chesapeake Bay,Agriculture,4.922954243,1.805138002,1.643600409,1.681983446,1.608648386,1.589727255,1.195035434,1.606000718,1.501839405740611,1.562773281650152,1.4873592378,1.383198457
F24041EM0_4874_0000,24041,TALBOT,Choptank,Eastern Shore of Chesapeake Bay,Forest,0.170083932,0,0.003922829,0.001542195,0.002336659,0.00500045,0.01219736,0.01046823,0.010468229651451,0.008225038647652,0.003922829,0.003922829
F24041EM0_4874_0000,24041,TALBOT,Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24041EM0_4874_0000,24041,TALBOT,Choptank,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24041EM0_4874_0000,24041,TALBOT,Choptank,Eastern Shore of Chesapeake Bay,Stormwater,2.542122737,4.261738762,4.069777511,3.97202301,4.104119062,3.953347921,3.71041596,3.753942967,3.888599291443825,4.019900456070899,2.777212358,1.915502256
F24041EM0_4874_0000,24041,TALBOT,Choptank,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24041EU0_4550_0000,24041,TALBOT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24041EU0_4550_0000,24041,TALBOT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,0.085161404,0.079992716,0.078775188,0.080423482,0.080436356,0.081024214,0.079813557,0.077580365,0.080093959812075,0.080745305400342,0.0791988084,0.079481222
F24041EU0_4550_0000,24041,TALBOT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0.27366209,0.27366209,0.27366209,0.27366209,0.27366209,0.27366209,0.27366209,0.27366209,0.273662090301514,0.273662090301514,0.2736620894,0.273662089
F24041EU0_4550_0000,24041,TALBOT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24041EU0_4550_0000,24041,TALBOT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,0.07914386,0.069696144,0.066295258,0.064217299,0.065139703,0.0638,0.053738389,0.053034,0.053140480071306,0.05343784019351,0.04303804,0.027533228
F24041EU0_4550_0000,24041,TALBOT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PM7_4150_4290,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,5.722906642,4.315237365,4.197593691,4.362627682,4.064143595,4.013842494,3.987450242,4.104134644,3.882093735039233,4.389691226184368,3.8804751132,3.669062728
F24043PM7_4150_4290,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,57.350570202,53.881028653000001,53.377806786000001,54.247152806999999,54.248435256,54.455343485999997,54.734307524999998,52.663553686,53.252901554107659,55.163544893264778,54.246405414600005,54.825471167000003
F24043PM7_4150_4290,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,9.090560912999999,9.090560912999999,9.090560912999999,9.090560912999999,9.090560912999999,9.090560912999999,9.090560912999999,9.090560912999999,9.090560913085938,9.090560913085938,9.0905604696,9.090560174
F24043PM7_4150_4290,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PM7_4150_4290,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,4.499468893,3.99704951,3.90332222,3.903687,3.906362057,3.909931898,0,0,0,0,3.4224352412,3.101843922
F24043PM7_4150_4290,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU0_3000_3090,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,0.405439557,0.29738138,0.289923557,0.304506771,0.289766443,0.281787047,0.269607243,0.276364785,0.259908081497997,0.294584191404283,0.265843319,0.249789827
F24043PU0_3000_3090,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,1.209571302,1.128747423,1.120791536,1.137839884,1.139141664,1.143386419,1.159109541,1.115564896,1.127313086763024,1.19348581880331,1.137441032,1.148540696
F24043PU0_3000_3090,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU0_3000_3090,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU0_3000_3090,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,2.507247939,2.275942409,2.215288705,2.16988343,2.167701245,2.184437513,1.818818033,1.831239223,1.793980300426483,1.76510465145111,1.8924024382,1.677144927
F24043PU0_3000_3090,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU0_3601_3602,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,1.75158132,1.289260719,1.240796063,1.293510486,1.244782745,1.226410381,1.150547427,1.232676204,1.170103570446372,1.317771518602967,1.1461350854,1.083027767
F24043PU0_3601_3602,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Forest,0.079753246,0.085874011,0.086553879,0.088499767,0.089221102,0.090441183,0.114573209,0.101791687,0.103324537863955,0.107146297581494,0.087930936,0.088848974
F24043PU0_3601_3602,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU0_3601_3602,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24043PU0_3601_3602,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Stormwater,0.300224067,0.270688826,0.264253924,0.263183277,0.265768381,0.263525807,0,0,0,0,0.2300386276,0.20722843
F24043PU0_3601_3602,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24043PU0_3611_3530,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
